SIFT_0,SIFT_1,SIFT_2,SIFT_3,SIFT_4,SIFT_5,SIFT_6,SIFT_7,SIFT_8,SIFT_9,SIFT_10,SIFT_11,SIFT_12,SIFT_13,SIFT_14,SIFT_15,SIFT_16,SIFT_17,SIFT_18,SIFT_19,SIFT_20,SIFT_21,SIFT_22,SIFT_23,SIFT_24,SIFT_25,SIFT_26,SIFT_27,SIFT_28,SIFT_29,SIFT_30,SIFT_31,SIFT_32,SIFT_33,SIFT_34,SIFT_35,SIFT_36,SIFT_37,SIFT_38,SIFT_39,SIFT_40,SIFT_41,SIFT_42,SIFT_43,SIFT_44,SIFT_45,SIFT_46,SIFT_47,SIFT_48,SIFT_49,SIFT_50,SIFT_51,SIFT_52,SIFT_53,SIFT_54,SIFT_55,SIFT_56,SIFT_57,SIFT_58,SIFT_59,SIFT_60,SIFT_61,SIFT_62,SIFT_63,SIFT_64,SIFT_65,SIFT_66,SIFT_67,SIFT_68,SIFT_69,SIFT_70,SIFT_71,SIFT_72,SIFT_73,SIFT_74,SIFT_75,SIFT_76,SIFT_77,SIFT_78,SIFT_79,SIFT_80,SIFT_81,SIFT_82,SIFT_83,SIFT_84,SIFT_85,SIFT_86,SIFT_87,SIFT_88,SIFT_89,SIFT_90,SIFT_91,SIFT_92,SIFT_93,SIFT_94,SIFT_95,SIFT_96,SIFT_97,SIFT_98,SIFT_99,SIFT_100,SIFT_101,SIFT_102,SIFT_103,SIFT_104,SIFT_105,SIFT_106,SIFT_107,SIFT_108,SIFT_109,SIFT_110,SIFT_111,SIFT_112,SIFT_113,SIFT_114,SIFT_115,SIFT_116,SIFT_117,SIFT_118,SIFT_119,SIFT_120,SIFT_121,SIFT_122,SIFT_123,SIFT_124,SIFT_125,SIFT_126,SIFT_127,Label
6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,137.0,14.0,10.0,9.0,2.0,1.0,3.0,88.0,9.0,3.0,9.0,92.0,134.0,18.0,5.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,137.0,25.0,8.0,1.0,0.0,0.0,0.0,43.0,137.0,56.0,132.0,90.0,0.0,0.0,0.0,12.0,2.0,3.0,70.0,137.0,39.0,0.0,0.0,2.0,18.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,133.0,107.0,45.0,5.0,0.0,0.0,0.0,3.0,17.0,34.0,137.0,95.0,0.0,0.0,0.0,7.0,1.0,1.0,32.0,62.0,1.0,0.0,3.0,48.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,45.0,27.0,8.0,0.0,0.0,0.0,0.0,24.0,15.0,8.0,14.0,2.0,0.0,0.0,1.0,83.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,112.0,jelly_beans
6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,137.0,14.0,10.0,9.0,2.0,1.0,2.0,85.0,9.0,3.0,9.0,90.0,133.0,18.0,5.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,137.0,25.0,8.0,1.0,0.0,0.0,0.0,43.0,137.0,55.0,127.0,89.0,0.0,0.0,0.0,12.0,1.0,3.0,68.0,137.0,39.0,0.0,0.0,2.0,18.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,137.0,109.0,45.0,5.0,0.0,0.0,0.0,3.0,18.0,35.0,137.0,96.0,0.0,0.0,0.0,7.0,1.0,1.0,33.0,63.0,1.0,0.0,3.0,48.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,48.0,29.0,8.0,0.0,0.0,0.0,0.0,24.0,17.0,8.0,14.0,2.0,0.0,0.0,1.0,80.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,112.0,jelly_beans
7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,138.0,13.0,10.0,10.0,3.0,1.0,2.0,79.0,8.0,3.0,9.0,89.0,137.0,18.0,5.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,138.0,24.0,8.0,1.0,0.0,0.0,0.0,43.0,136.0,51.0,123.0,95.0,0.0,0.0,0.0,11.0,1.0,3.0,62.0,138.0,41.0,0.0,0.0,2.0,20.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,138.0,109.0,45.0,6.0,0.0,0.0,0.0,3.0,18.0,34.0,138.0,101.0,0.0,0.0,0.0,6.0,1.0,0.0,30.0,64.0,1.0,0.0,3.0,47.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,50.0,29.0,8.0,0.0,0.0,0.0,0.0,23.0,18.0,8.0,14.0,3.0,0.0,0.0,1.0,78.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,108.0,jelly_beans
7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,138.0,12.0,10.0,11.0,4.0,2.0,3.0,79.0,7.0,2.0,7.0,84.0,138.0,21.0,5.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,138.0,24.0,8.0,1.0,0.0,0.0,0.0,41.0,136.0,48.0,119.0,103.0,1.0,0.0,0.0,12.0,1.0,2.0,54.0,138.0,47.0,1.0,1.0,3.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,107.0,44.0,6.0,0.0,0.0,0.0,3.0,20.0,35.0,138.0,100.0,0.0,0.0,0.0,8.0,1.0,0.0,26.0,60.0,1.0,0.0,3.0,53.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,54.0,26.0,7.0,0.0,0.0,0.0,0.0,26.0,19.0,8.0,12.0,2.0,0.0,0.0,1.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,108.0,jelly_beans
7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,139.0,13.0,10.0,9.0,3.0,2.0,2.0,79.0,9.0,3.0,8.0,87.0,139.0,19.0,4.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,139.0,24.0,7.0,1.0,0.0,0.0,0.0,42.0,139.0,52.0,120.0,91.0,0.0,0.0,0.0,12.0,1.0,3.0,60.0,139.0,43.0,1.0,0.0,2.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,109.0,43.0,5.0,0.0,0.0,0.0,3.0,21.0,37.0,139.0,93.0,0.0,0.0,0.0,7.0,2.0,0.0,30.0,61.0,1.0,0.0,2.0,50.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,55.0,28.0,7.0,0.0,0.0,0.0,0.0,24.0,22.0,9.0,14.0,2.0,0.0,0.0,0.0,79.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,111.0,jelly_beans
5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,138.0,12.0,9.0,10.0,4.0,2.0,3.0,82.0,8.0,2.0,7.0,81.0,138.0,24.0,5.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,138.0,23.0,7.0,1.0,0.0,0.0,0.0,41.0,138.0,52.0,119.0,94.0,1.0,0.0,0.0,12.0,1.0,3.0,55.0,138.0,53.0,1.0,1.0,3.0,15.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,138.0,108.0,42.0,5.0,0.0,0.0,0.0,3.0,22.0,38.0,138.0,90.0,0.0,0.0,0.0,9.0,2.0,0.0,28.0,58.0,1.0,0.0,2.0,58.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,56.0,26.0,6.0,0.0,0.0,0.0,0.0,27.0,24.0,9.0,12.0,2.0,0.0,0.0,0.0,85.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,115.0,jelly_beans
5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,138.0,11.0,8.0,10.0,4.0,3.0,3.0,81.0,7.0,2.0,6.0,78.0,138.0,25.0,5.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,138.0,23.0,8.0,1.0,0.0,0.0,0.0,42.0,138.0,49.0,116.0,97.0,1.0,0.0,0.0,13.0,1.0,2.0,51.0,138.0,57.0,1.0,1.0,3.0,16.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,138.0,109.0,42.0,5.0,0.0,0.0,0.0,3.0,23.0,38.0,138.0,93.0,0.0,0.0,0.0,9.0,2.0,0.0,26.0,58.0,1.0,0.0,3.0,57.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,59.0,27.0,7.0,0.0,0.0,0.0,0.0,28.0,24.0,9.0,12.0,2.0,0.0,0.0,0.0,85.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,112.0,jelly_beans
6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,139.0,11.0,8.0,11.0,5.0,3.0,3.0,79.0,6.0,2.0,6.0,77.0,139.0,25.0,5.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,139.0,23.0,8.0,1.0,0.0,0.0,0.0,41.0,139.0,47.0,113.0,102.0,1.0,0.0,0.0,12.0,1.0,2.0,46.0,139.0,59.0,1.0,1.0,3.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,108.0,41.0,5.0,0.0,0.0,0.0,3.0,23.0,38.0,138.0,96.0,0.0,0.0,0.0,9.0,2.0,0.0,24.0,58.0,1.0,0.0,3.0,56.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,61.0,26.0,6.0,0.0,0.0,0.0,0.0,28.0,24.0,9.0,12.0,2.0,0.0,0.0,0.0,82.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,108.0,jelly_beans
6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,140.0,12.0,9.0,11.0,5.0,3.0,4.0,80.0,6.0,2.0,6.0,76.0,140.0,26.0,5.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,140.0,23.0,7.0,1.0,0.0,0.0,0.0,42.0,140.0,49.0,113.0,101.0,1.0,0.0,0.0,12.0,1.0,2.0,47.0,140.0,61.0,2.0,1.0,3.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,108.0,40.0,5.0,0.0,0.0,0.0,3.0,23.0,39.0,137.0,93.0,0.0,0.0,0.0,9.0,2.0,0.0,24.0,57.0,1.0,0.0,3.0,56.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,26.0,6.0,0.0,0.0,0.0,0.0,28.0,25.0,9.0,11.0,2.0,0.0,0.0,0.0,82.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,107.0,jelly_beans
6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,140.0,12.0,9.0,10.0,5.0,3.0,4.0,83.0,7.0,2.0,6.0,77.0,140.0,26.0,5.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,140.0,22.0,7.0,1.0,0.0,0.0,0.0,42.0,140.0,52.0,115.0,95.0,1.0,0.0,0.0,13.0,1.0,3.0,50.0,140.0,60.0,2.0,1.0,3.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,107.0,39.0,4.0,0.0,0.0,0.0,4.0,24.0,40.0,139.0,88.0,0.0,0.0,0.0,8.0,2.0,0.0,25.0,57.0,1.0,0.0,2.0,56.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,63.0,25.0,5.0,0.0,0.0,0.0,0.0,29.0,26.0,9.0,11.0,1.0,0.0,0.0,0.0,81.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,108.0,jelly_beans
5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,139.0,12.0,8.0,11.0,5.0,3.0,4.0,85.0,7.0,2.0,6.0,76.0,139.0,28.0,5.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,139.0,22.0,7.0,1.0,0.0,0.0,0.0,41.0,139.0,53.0,116.0,93.0,1.0,0.0,0.0,13.0,1.0,3.0,49.0,139.0,64.0,2.0,1.0,4.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,106.0,37.0,4.0,0.0,0.0,0.0,4.0,25.0,41.0,138.0,83.0,0.0,0.0,0.0,9.0,2.0,0.0,25.0,55.0,1.0,0.0,2.0,59.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,66.0,25.0,5.0,0.0,0.0,0.0,0.0,29.0,28.0,9.0,11.0,1.0,0.0,0.0,0.0,83.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,110.0,jelly_beans
6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,140.0,12.0,8.0,10.0,5.0,3.0,4.0,85.0,7.0,2.0,6.0,75.0,140.0,26.0,5.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,140.0,22.0,7.0,1.0,0.0,0.0,0.0,43.0,140.0,53.0,114.0,91.0,1.0,0.0,0.0,13.0,1.0,3.0,49.0,140.0,64.0,2.0,1.0,3.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,107.0,37.0,4.0,0.0,0.0,0.0,4.0,25.0,42.0,138.0,83.0,0.0,0.0,0.0,9.0,2.0,0.0,25.0,56.0,2.0,0.0,2.0,56.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,69.0,25.0,5.0,0.0,0.0,0.0,0.0,30.0,27.0,10.0,11.0,1.0,0.0,0.0,0.0,82.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,109.0,jelly_beans
6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,140.0,12.0,8.0,11.0,6.0,3.0,4.0,81.0,6.0,2.0,6.0,75.0,140.0,26.0,5.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,140.0,22.0,7.0,1.0,0.0,0.0,0.0,43.0,140.0,51.0,111.0,94.0,1.0,0.0,0.0,13.0,1.0,2.0,45.0,140.0,66.0,2.0,2.0,3.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,107.0,36.0,4.0,0.0,0.0,0.0,4.0,25.0,42.0,135.0,84.0,0.0,0.0,0.0,8.0,2.0,0.0,24.0,55.0,2.0,0.0,2.0,56.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,71.0,25.0,5.0,0.0,0.0,0.0,0.0,32.0,27.0,10.0,11.0,1.0,0.0,0.0,0.0,82.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,107.0,jelly_beans
6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,141.0,12.0,8.0,11.0,5.0,3.0,4.0,82.0,6.0,2.0,6.0,76.0,141.0,25.0,5.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,141.0,22.0,7.0,1.0,0.0,0.0,0.0,45.0,141.0,51.0,112.0,93.0,1.0,0.0,0.0,13.0,1.0,2.0,46.0,141.0,65.0,2.0,2.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,141.0,107.0,35.0,3.0,0.0,0.0,0.0,4.0,25.0,43.0,134.0,83.0,0.0,0.0,0.0,8.0,2.0,0.0,24.0,55.0,2.0,0.0,2.0,54.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,72.0,24.0,4.0,0.0,0.0,0.0,0.0,33.0,27.0,10.0,11.0,1.0,0.0,0.0,0.0,81.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,104.0,jelly_beans
6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,141.0,12.0,8.0,11.0,6.0,3.0,4.0,81.0,6.0,2.0,5.0,75.0,141.0,25.0,5.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,141.0,23.0,7.0,1.0,0.0,0.0,0.0,43.0,141.0,51.0,112.0,94.0,1.0,0.0,0.0,12.0,1.0,2.0,44.0,141.0,68.0,2.0,2.0,4.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,107.0,34.0,3.0,0.0,0.0,0.0,4.0,26.0,43.0,133.0,80.0,0.0,0.0,0.0,9.0,2.0,0.0,23.0,53.0,2.0,0.0,2.0,56.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,76.0,24.0,4.0,0.0,0.0,0.0,0.0,33.0,28.0,10.0,10.0,1.0,0.0,0.0,0.0,81.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,105.0,jelly_beans
42.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,154.0,107.0,0.0,0.0,0.0,0.0,0.0,5.0,43.0,132.0,2.0,0.0,0.0,0.0,1.0,11.0,6.0,89.0,19.0,0.0,0.0,0.0,0.0,3.0,37.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,154.0,27.0,0.0,0.0,0.0,0.0,4.0,86.0,75.0,20.0,0.0,0.0,0.0,0.0,74.0,134.0,9.0,17.0,2.0,0.0,0.0,3.0,75.0,28.0,26.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,154.0,56.0,0.0,0.0,0.0,0.0,1.0,19.0,154.0,22.0,0.0,0.0,0.0,0.0,27.0,51.0,6.0,0.0,0.0,0.0,0.0,4.0,54.0,26.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,40.0,0.0,0.0,0.0,0.0,0.0,10.0,39.0,0.0,0.0,0.0,0.0,0.0,21.0,117.0,jelly_beans
48.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,85.0,0.0,0.0,0.0,0.0,0.0,6.0,63.0,89.0,0.0,0.0,0.0,0.0,2.0,14.0,13.0,64.0,6.0,0.0,0.0,0.0,1.0,4.0,39.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,161.0,21.0,0.0,0.0,0.0,0.0,4.0,95.0,80.0,12.0,0.0,0.0,0.0,0.0,78.0,143.0,10.0,7.0,0.0,0.0,0.0,4.0,80.0,31.0,27.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,161.0,55.0,0.0,0.0,0.0,0.0,1.0,21.0,161.0,20.0,0.0,0.0,0.0,0.0,28.0,52.0,3.0,0.0,0.0,0.0,0.0,5.0,53.0,21.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,161.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,38.0,0.0,0.0,0.0,0.0,0.0,9.0,28.0,0.0,0.0,0.0,0.0,0.0,22.0,102.0,jelly_beans
5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,141.0,12.0,8.0,12.0,6.0,3.0,3.0,84.0,6.0,2.0,5.0,77.0,141.0,24.0,5.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,141.0,23.0,7.0,1.0,0.0,0.0,0.0,45.0,141.0,53.0,113.0,91.0,1.0,0.0,0.0,13.0,1.0,2.0,44.0,141.0,70.0,3.0,2.0,4.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,108.0,33.0,3.0,0.0,0.0,0.0,4.0,27.0,45.0,132.0,76.0,0.0,0.0,0.0,9.0,3.0,0.0,24.0,51.0,2.0,0.0,1.0,54.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,80.0,24.0,4.0,0.0,0.0,0.0,0.0,36.0,29.0,10.0,10.0,1.0,0.0,0.0,0.0,80.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,102.0,jelly_beans
47.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,72.0,0.0,0.0,0.0,0.0,0.0,5.0,79.0,62.0,0.0,0.0,0.0,0.0,1.0,13.0,18.0,48.0,4.0,0.0,0.0,0.0,1.0,5.0,36.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,164.0,22.0,0.0,0.0,0.0,0.0,4.0,93.0,87.0,9.0,0.0,0.0,0.0,0.0,78.0,139.0,9.0,4.0,0.0,0.0,0.0,5.0,77.0,29.0,25.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,164.0,56.0,0.0,0.0,0.0,0.0,1.0,21.0,164.0,22.0,0.0,0.0,0.0,0.0,30.0,46.0,2.0,0.0,0.0,0.0,0.0,8.0,53.0,18.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,164.0,63.0,0.0,0.0,1.0,0.0,0.0,0.0,164.0,38.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,0.0,0.0,0.0,0.0,1.0,30.0,105.0,jelly_beans
33.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,165.0,52.0,0.0,0.0,0.0,0.0,0.0,10.0,87.0,50.0,0.0,0.0,0.0,0.0,3.0,18.0,18.0,46.0,2.0,0.0,0.0,0.0,2.0,5.0,28.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,165.0,12.0,0.0,0.0,0.0,0.0,5.0,95.0,91.0,6.0,0.0,0.0,0.0,0.0,82.0,125.0,7.0,3.0,0.0,0.0,0.0,9.0,76.0,21.0,21.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,165.0,46.0,0.0,0.0,0.0,0.0,1.0,14.0,165.0,17.0,0.0,0.0,0.0,0.0,24.0,33.0,1.0,0.0,0.0,0.0,0.0,10.0,49.0,21.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,165.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,165.0,21.0,0.0,0.0,0.0,0.0,0.0,22.0,43.0,0.0,0.0,0.0,2.0,10.0,55.0,137.0,jelly_beans
34.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,167.0,53.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,46.0,0.0,0.0,0.0,0.0,3.0,19.0,19.0,41.0,3.0,0.0,0.0,0.0,2.0,6.0,31.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,167.0,13.0,0.0,0.0,0.0,0.0,4.0,92.0,93.0,5.0,0.0,0.0,0.0,0.0,77.0,124.0,7.0,2.0,0.0,0.0,0.0,9.0,71.0,21.0,24.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,167.0,45.0,0.0,0.0,0.0,0.0,1.0,13.0,167.0,17.0,0.0,0.0,0.0,0.0,22.0,32.0,1.0,0.0,0.0,0.0,0.0,10.0,46.0,21.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,22.0,0.0,0.0,0.0,0.0,0.0,21.0,39.0,0.0,0.0,0.0,1.0,9.0,53.0,134.0,jelly_beans
38.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,49.0,0.0,0.0,0.0,0.0,0.0,6.0,79.0,68.0,0.0,0.0,0.0,0.0,1.0,12.0,8.0,95.0,11.0,0.0,0.0,0.0,1.0,2.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,162.0,12.0,0.0,0.0,0.0,0.0,2.0,73.0,83.0,5.0,0.0,0.0,0.0,1.0,53.0,97.0,6.0,17.0,3.0,2.0,6.0,21.0,35.0,9.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,162.0,42.0,0.0,0.0,0.0,0.0,0.0,12.0,162.0,13.0,0.0,0.0,0.0,1.0,25.0,54.0,1.0,0.0,0.0,1.0,14.0,65.0,78.0,38.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,27.0,1.0,0.0,0.0,0.0,5.0,74.0,58.0,20.0,14.0,21.0,56.0,66.0,74.0,97.0,jelly_beans
36.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,167.0,50.0,0.0,0.0,0.0,0.0,0.0,7.0,94.0,46.0,0.0,0.0,0.0,0.0,2.0,15.0,16.0,49.0,3.0,0.0,0.0,0.0,2.0,5.0,30.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,167.0,13.0,0.0,0.0,0.0,0.0,3.0,81.0,99.0,5.0,0.0,0.0,0.0,0.0,65.0,120.0,7.0,3.0,0.0,0.0,0.0,9.0,63.0,21.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,167.0,45.0,0.0,0.0,0.0,0.0,1.0,13.0,167.0,18.0,0.0,0.0,0.0,0.0,20.0,33.0,2.0,0.0,0.0,0.0,0.0,12.0,43.0,22.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,45.0,0.0,0.0,0.0,2.0,14.0,61.0,141.0,jelly_beans
35.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,169.0,47.0,0.0,0.0,0.0,0.0,0.0,8.0,101.0,40.0,0.0,0.0,0.0,0.0,2.0,16.0,18.0,46.0,2.0,0.0,0.0,0.0,1.0,5.0,31.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,169.0,12.0,0.0,0.0,0.0,0.0,2.0,78.0,103.0,5.0,0.0,0.0,0.0,0.0,58.0,118.0,7.0,3.0,0.0,0.0,0.0,8.0,59.0,21.0,23.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,169.0,44.0,0.0,0.0,0.0,0.0,0.0,12.0,169.0,18.0,0.0,0.0,0.0,0.0,17.0,32.0,3.0,0.0,0.0,0.0,0.0,10.0,40.0,22.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,21.0,0.0,0.0,0.0,0.0,0.0,25.0,39.0,0.0,0.0,0.0,2.0,13.0,60.0,137.0,jelly_beans
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,6.0,0.0,12.0,60.0,4.0,0.0,2.0,188.0,86.0,11.0,18.0,12.0,0.0,0.0,4.0,38.0,23.0,14.0,123.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,115.0,3.0,1.0,30.0,41.0,1.0,0.0,10.0,188.0,50.0,11.0,24.0,12.0,0.0,0.0,19.0,39.0,20.0,14.0,129.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,114.0,3.0,0.0,7.0,19.0,6.0,3.0,12.0,188.0,79.0,25.0,31.0,2.0,0.0,0.0,10.0,31.0,29.0,33.0,103.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,75.0,3.0,0.0,4.0,4.0,2.0,1.0,18.0,162.0,40.0,14.0,22.0,0.0,0.0,0.0,10.0,41.0,21.0,21.0,51.0,0.0,0.0,0.0,0.0,jelly_beans
